rental_id,rental_rate,rental_duration,rental_date,return_date,payment_count,total_payment_amount,amount_difference,first_payment_date
11307,2.99,6,2005-08-02,2005-08-06,1,2.99,0.00,2007-03-02
14384,2.99,5,2005-08-21,2005-08-26,1,2.99,0.00,2007-03-21
5821,4.99,5,2005-07-10,2005-07-14,1,4.99,0.00,2007-04-10
6780,4.99,4,2005-07-12,2005-07-13,1,4.99,0.00,2007-04-12
14016,4.99,4,2005-08-20,2005-08-23,1,4.99,0.00,2007-03-20
6742,4.99,7,2005-07-12,2005-07-17,1,4.99,0.00,2007-04-12
15962,4.99,3,2005-08-23,2005-08-25,1,4.99,0.00,2007-03-23
5130,4.99,7,2005-07-09,2005-07-13,1,4.99,0.00,2007-04-09
14293,4.99,5,2005-08-21,2005-08-22,1,4.99,0.00,2007-03-21
8665,0.99,3,2005-07-29,2005-08-01,1,0.99,0.00,2007-04-29
6586,4.99,7,2005-07-12,2005-07-17,1,4.99,0.00,2007-04-12
4404,2.99,6,2005-07-07,2005-07-13,1,2.99,0.00,2007-04-07
7550,4.99,4,2005-07-27,2005-07-28,1,4.99,0.00,2007-04-27
7615,0.99,6,2005-07-28,2005-07-31,1,0.99,0.00,2007-04-27
2003,4.99,7,2005-06-17,2005-06-19,1,4.99,0.00,2007-02-17
9561,2.99,7,2005-07-31,2005-08-03,1,2.99,0.00,2007-04-30
9918,2.99,6,2005-07-31,2005-08-04,1,2.99,0.00,2007-04-30
5676,0.99,7,2005-07-10,2005-07-13,1,0.99,0.00,2007-04-10
8608,0.99,3,2005-07-29,2005-07-30,1,0.99,0.00,2007-04-29
7590,4.99,4,2005-07-27,2005-07-28,1,4.99,0.00,2007-04-27
7065,4.99,4,2005-07-27,2005-07-30,1,4.99,0.00,2007-04-27
14921,4.99,6,2005-08-22,2005-08-26,1,4.99,0.00,2007-03-22
4686,0.99,3,2005-07-08,2005-07-10,1,0.99,0.00,2007-04-08
11283,4.99,7,2005-08-02,2005-08-05,1,4.99,0.00,2007-03-02
7369,0.99,7,2005-07-27,2005-07-30,1,0.99,0.00,2007-04-27
1404,2.99,7,2005-06-15,2005-06-16,1,2.99,0.00,2007-02-15
9217,4.99,7,2005-07-30,2005-08-05,1,4.99,0.00,2007-04-30
3195,2.99,7,2005-06-21,2005-06-21,1,2.99,0.00,2007-02-20
1482,4.99,5,2005-06-15,2005-06-16,1,4.99,0.00,2007-02-15
2268,4.99,7,2005-06-18,2005-06-22,1,4.99,0.00,2007-02-18
14146,4.99,4,2005-08-21,2005-08-24,1,4.99,0.00,2007-03-21
3578,4.99,7,2005-07-06,2005-07-08,1,4.99,0.00,2007-04-06
10449,2.99,6,2005-08-01,2005-08-05,1,2.99,0.00,2007-03-01
12771,4.99,7,2005-08-18,2005-08-22,1,4.99,0.00,2007-03-18
2974,0.99,5,2005-06-20,2005-06-25,1,0.99,0.00,2007-02-20
9664,0.99,5,2005-07-31,2005-08-04,1,0.99,0.00,2007-04-30
1390,0.99,4,2005-06-15,2005-06-19,1,0.99,0.00,2007-02-15
12078,2.99,7,2005-08-17,2005-08-24,1,2.99,0.00,2007-03-17
7353,2.99,7,2005-07-27,2005-07-31,1,2.99,0.00,2007-04-27
11634,2.99,4,2005-08-17,2005-08-21,1,2.99,0.00,2007-03-17
6104,2.99,6,2005-07-11,2005-07-17,1,2.99,0.00,2007-04-11
8982,0.99,4,2005-07-30,2005-07-31,1,0.99,0.00,2007-04-30
9356,4.99,7,2005-07-30,2005-08-03,1,4.99,0.00,2007-04-30
5275,4.99,5,2005-07-09,2005-07-13,1,4.99,0.00,2007-04-09
15348,2.99,4,2005-08-22,2005-08-24,1,2.99,0.00,2007-03-22
5815,2.99,7,2005-07-10,2005-07-13,1,2.99,0.00,2007-04-10
3637,2.99,4,2005-07-06,2005-07-10,1,2.99,0.00,2007-04-06
15319,2.99,3,2005-08-22,2005-08-25,1,2.99,0.00,2007-03-22
14014,2.99,5,2005-08-20,2005-08-21,1,2.99,0.00,2007-03-20
5730,2.99,3,2005-07-10,2005-07-11,1,2.99,0.00,2007-04-10
5479,2.99,6,2005-07-09,2005-07-13,1,2.99,0.00,2007-04-09
10458,2.99,7,2005-08-01,2005-08-02,1,2.99,0.00,2007-03-01
14475,4.99,6,2005-08-21,2005-08-27,1,4.99,0.00,2007-03-21
3767,0.99,3,2005-07-06,2005-07-08,1,0.99,0.00,2007-04-06
9756,4.99,3,2005-07-31,2005-08-02,1,4.99,0.00,2007-04-30
14813,0.99,3,2005-08-22,2005-08-24,1,0.99,0.00,2007-03-21
1498,0.99,4,2005-06-15,2005-06-17,1,0.99,0.00,2007-02-15
2512,2.99,6,2005-06-18,2005-06-21,1,2.99,0.00,2007-02-18
5911,0.99,7,2005-07-10,2005-07-14,1,0.99,0.00,2007-04-10
1320,4.99,6,2005-06-15,2005-06-17,1,4.99,0.00,2007-02-15
11255,4.99,5,2005-08-02,2005-08-03,1,4.99,0.00,2007-03-02
2185,0.99,7,2005-06-18,2005-06-20,1,0.99,0.00,2007-02-17
14039,4.99,7,2005-08-20,2005-08-24,1,4.99,0.00,2007-03-20
4512,0.99,3,2005-07-08,2005-07-10,1,0.99,0.00,2007-04-08
8667,2.99,6,2005-07-29,2005-07-31,1,2.99,0.00,2007-04-29
4062,0.99,3,2005-07-07,2005-07-09,1,0.99,0.00,2007-04-07
11301,0.99,5,2005-08-02,2005-08-04,1,0.99,0.00,2007-03-02
1284,2.99,3,2005-06-15,2005-06-17,1,2.99,0.00,2007-02-15
2922,4.99,4,2005-06-20,2005-06-22,1,4.99,0.00,2007-02-20
12822,4.99,7,2005-08-19,2005-08-20,1,4.99,0.00,2007-03-18
12227,4.99,7,2005-08-18,2005-08-21,1,4.99,0.00,2007-03-18
9489,0.99,3,2005-07-30,2005-07-31,1,0.99,0.00,2007-04-30
14422,0.99,6,2005-08-21,2005-08-25,1,0.99,0.00,2007-03-21
10797,0.99,7,2005-08-01,2005-08-03,1,0.99,0.00,2007-03-01
1175,2.99,6,2005-06-15,2005-06-20,1,2.99,0.00,2007-02-14
13928,0.99,7,2005-08-20,2005-08-21,1,0.99,0.00,2007-03-20
11568,0.99,4,2005-08-17,2005-08-18,1,0.99,0.00,2007-03-16
2686,2.99,3,2005-06-19,2005-06-20,1,2.99,0.00,2007-02-19
6377,0.99,6,2005-07-11,2005-07-15,1,0.99,0.00,2007-04-11
2025,4.99,4,2005-06-17,2005-06-18,1,4.99,0.00,2007-02-17
5932,2.99,4,2005-07-10,2005-07-12,1,2.99,0.00,2007-04-10
6644,0.99,4,2005-07-12,2005-07-14,1,0.99,0.00,2007-04-12
13376,0.99,7,2005-08-19,2005-08-22,1,0.99,0.00,2007-03-19
15779,4.99,7,2005-08-23,2005-08-28,1,4.99,0.00,2007-03-23
11787,2.99,4,2005-08-17,2005-08-19,1,2.99,0.00,2007-03-17
9089,0.99,3,2005-07-30,2005-07-31,1,0.99,0.00,2007-04-30
15127,0.99,6,2005-08-22,2005-08-26,1,0.99,0.00,2007-03-22
10434,4.99,5,2005-08-01,2005-08-06,1,4.99,0.00,2007-03-01
1239,0.99,3,2005-06-15,2005-06-16,1,0.99,0.00,2007-02-15
14889,4.99,4,2005-08-22,2005-08-24,1,4.99,0.00,2007-03-22
4427,0.99,4,2005-07-07,2005-07-11,1,0.99,0.00,2007-04-07
11874,4.99,4,2005-08-17,2005-08-18,1,4.99,0.00,2007-03-17
9161,4.99,3,2005-07-30,2005-08-02,1,4.99,0.00,2007-04-30
9954,2.99,5,2005-07-31,2005-08-05,1,2.99,0.00,2007-04-30
9671,0.99,4,2005-07-31,2005-08-02,1,0.99,0.00,2007-04-30
14353,0.99,4,2005-08-21,2005-08-22,1,0.99,0.00,2007-03-21
1755,2.99,4,2005-06-16,2005-06-17,1,2.99,0.00,2007-02-16
2827,0.99,5,2005-06-19,2005-06-20,1,0.99,0.00,2007-02-19
9955,0.99,7,2005-07-31,2005-08-04,1,0.99,0.00,2007-04-30
15087,0.99,6,2005-08-22,2005-08-27,1,0.99,0.00,2007-03-22
2015,4.99,5,2005-06-17,2005-06-18,1,4.99,0.00,2007-02-17
10035,4.99,6,2005-07-31,2005-08-04,1,4.99,0.00,2007-04-30
11208,0.99,4,2005-08-02,2005-08-05,1,0.99,0.00,2007-03-02
15412,0.99,6,2005-08-22,2005-08-28,1,0.99,0.00,2007-03-22
13337,2.99,7,2005-08-19,2005-08-20,1,2.99,0.00,2007-03-19
8086,4.99,6,2005-07-28,2005-07-30,1,4.99,0.00,2007-04-28
9628,2.99,3,2005-07-31,2005-07-31,1,2.99,0.00,2007-04-30
1664,0.99,7,2005-06-16,2005-06-18,1,0.99,0.00,2007-02-16
11857,4.99,4,2005-08-17,2005-08-18,1,4.99,0.00,2007-03-17
1321,2.99,5,2005-06-15,2005-06-16,1,2.99,0.00,2007-02-15
13251,2.99,3,2005-08-19,2005-08-20,1,2.99,0.00,2007-03-19
13458,4.99,4,2005-08-20,2005-08-21,1,4.99,0.00,2007-03-19
15718,2.99,7,2005-08-23,2005-08-28,1,2.99,0.00,2007-03-23
9779,0.99,6,2005-07-31,2005-08-03,1,0.99,0.00,2007-04-30
13837,2.99,5,2005-08-20,2005-08-22,1,2.99,0.00,2007-03-20
8498,0.99,6,2005-07-29,2005-08-04,1,0.99,0.00,2007-04-29
10348,2.99,5,2005-08-01,2005-08-04,1,2.99,0.00,2007-03-01
15100,4.99,4,2005-08-22,2005-08-25,1,4.99,0.00,2007-03-22
15460,2.99,7,2005-08-23,2005-08-28,1,2.99,0.00,2007-03-22
9499,4.99,5,2005-07-30,2005-08-01,1,4.99,0.00,2007-04-30
9002,4.99,7,2005-07-30,2005-07-31,1,4.99,0.00,2007-04-30
14339,0.99,7,2005-08-21,2005-08-26,1,0.99,0.00,2007-03-21
6455,2.99,5,2005-07-12,2005-07-16,1,2.99,0.00,2007-04-11
10119,0.99,6,2005-07-31,2005-08-02,1,0.99,0.00,2007-04-30
11125,4.99,7,2005-08-02,2005-08-03,1,4.99,0.00,2007-03-02
6452,2.99,6,2005-07-12,2005-07-14,1,2.99,0.00,2007-04-11
4561,0.99,5,2005-07-08,2005-07-11,1,0.99,0.00,2007-04-08
1708,0.99,3,2005-06-16,2005-06-19,1,0.99,0.00,2007-02-16
5677,4.99,3,2005-07-10,2005-07-12,1,4.99,0.00,2007-04-10
5842,4.99,5,2005-07-10,2005-07-14,1,4.99,0.00,2007-04-10
8191,4.99,6,2005-07-28,2005-07-31,1,4.99,0.00,2007-04-28
3884,4.99,5,2005-07-06,2005-07-07,1,4.99,0.00,2007-04-06
9801,2.99,4,2005-07-31,2005-08-04,1,2.99,0.00,2007-04-30
14745,4.99,7,2005-08-21,2005-08-23,1,4.99,0.00,2007-03-21
6281,4.99,4,2005-07-11,2005-07-13,1,4.99,0.00,2007-04-11
13580,0.99,3,2005-08-20,2005-08-23,1,0.99,0.00,2007-03-20
10428,4.99,7,2005-08-01,2005-08-02,1,4.99,0.00,2007-03-01
10735,0.99,7,2005-08-01,2005-08-02,1,0.99,0.00,2007-03-01
12266,2.99,6,2005-08-18,2005-08-19,1,2.99,0.00,2007-03-18
3196,4.99,4,2005-06-21,2005-06-22,1,4.99,0.00,2007-02-20
7465,4.99,5,2005-07-27,2005-07-30,1,4.99,0.00,2007-04-27
6753,2.99,7,2005-07-12,2005-07-18,1,2.99,0.00,2007-04-12
5071,0.99,6,2005-07-09,2005-07-09,1,0.99,0.00,2007-04-09
5180,2.99,4,2005-07-09,2005-07-12,1,2.99,0.00,2007-04-09
2389,0.99,4,2005-06-18,2005-06-21,1,0.99,0.00,2007-02-18
10203,4.99,5,2005-08-01,2005-08-04,1,4.99,0.00,2007-04-30
4410,0.99,4,2005-07-07,2005-07-09,1,0.99,0.00,2007-04-07
5106,2.99,6,2005-07-09,2005-07-13,1,2.99,0.00,2007-04-09
8657,2.99,4,2005-07-29,2005-07-31,1,2.99,0.00,2007-04-29
13016,4.99,4,2005-08-19,2005-08-23,1,4.99,0.00,2007-03-19
12454,2.99,3,2005-08-18,2005-08-19,1,2.99,0.00,2007-03-18
4312,4.99,3,2005-07-07,2005-07-09,1,4.99,0.00,2007-04-07
11228,2.99,6,2005-08-02,2005-08-08,1,2.99,0.00,2007-03-02
7681,0.99,5,2005-07-28,2005-07-29,1,0.99,0.00,2007-04-28
1780,4.99,5,2005-06-16,2005-06-19,1,4.99,0.00,2007-02-16
14823,0.99,7,2005-08-22,2005-08-22,1,0.99,0.00,2007-03-21
3910,0.99,4,2005-07-06,2005-07-10,1,0.99,0.00,2007-04-06
6532,2.99,6,2005-07-12,2005-07-13,1,2.99,0.00,2007-04-12
13698,4.99,5,2005-08-20,2005-08-22,1,4.99,0.00,2007-03-20
14113,0.99,6,2005-08-21,2005-08-23,1,0.99,0.00,2007-03-20
2741,0.99,3,2005-06-19,2005-06-20,1,0.99,0.00,2007-02-19
7119,0.99,7,2005-07-27,2005-07-29,1,0.99,0.00,2007-04-27
3524,0.99,7,2005-07-06,2005-07-11,1,0.99,0.00,2007-04-05
7551,4.99,4,2005-07-27,2005-07-31,1,4.99,0.00,2007-04-27
7878,2.99,6,2005-07-28,2005-07-29,1,2.99,0.00,2007-04-28
8068,4.99,3,2005-07-28,2005-07-29,1,4.99,0.00,2007-04-28
9119,4.99,5,2005-07-30,2005-08-03,1,4.99,0.00,2007-04-30
3132,0.99,6,2005-06-20,2005-06-24,1,0.99,0.00,2007-02-20
8904,0.99,6,2005-07-30,2005-08-04,1,0.99,0.00,2007-04-29
6419,4.99,5,2005-07-11,2005-07-13,1,4.99,0.00,2007-04-11
13910,2.99,6,2005-08-20,2005-08-24,1,2.99,0.00,2007-03-20
10929,4.99,5,2005-08-02,2005-08-05,1,4.99,0.00,2007-03-02
2674,0.99,3,2005-06-19,2005-06-20,1,0.99,0.00,2007-02-19
6971,4.99,7,2005-07-27,2005-08-01,1,4.99,0.00,2007-04-26
7601,0.99,7,2005-07-27,2005-07-29,1,0.99,0.00,2007-04-27
10068,4.99,6,2005-07-31,2005-08-05,1,4.99,0.00,2007-04-30
2230,4.99,7,2005-06-18,2005-06-25,1,4.99,0.00,2007-02-18
2096,4.99,5,2005-06-17,2005-06-21,1,4.99,0.00,2007-02-17
9998,2.99,7,2005-07-31,2005-08-04,1,2.99,0.00,2007-04-30
13902,0.99,6,2005-08-20,2005-08-24,1,0.99,0.00,2007-03-20
5746,4.99,7,2005-07-10,2005-07-16,1,4.99,0.00,2007-04-10
1544,4.99,3,2005-06-16,2005-06-17,1,4.99,0.00,2007-02-15
14500,0.99,6,2005-08-21,2005-08-27,1,0.99,0.00,2007-03-21
8026,4.99,4,2005-07-28,2005-07-29,1,4.99,0.00,2007-04-28
3562,2.99,7,2005-07-06,2005-07-11,1,2.99,0.00,2007-04-06
11080,2.99,7,2005-08-02,2005-08-08,1,2.99,0.00,2007-03-02
7185,0.99,5,2005-07-27,2005-07-30,1,0.99,0.00,2007-04-27
5672,2.99,6,2005-07-10,2005-07-16,1,2.99,0.00,2007-04-10
9963,2.99,4,2005-07-31,2005-08-02,1,2.99,0.00,2007-04-30
9304,2.99,7,2005-07-30,2005-08-02,1,2.99,0.00,2007-04-30
15743,0.99,7,2005-08-23,2005-08-26,1,0.99,0.00,2007-03-23
13683,0.99,7,2005-08-20,2005-08-24,1,0.99,0.00,2007-03-20
14150,0.99,5,2005-08-21,2005-08-25,1,0.99,0.00,2007-03-21
10715,2.99,6,2005-08-01,2005-08-06,1,2.99,0.00,2007-03-01
6476,0.99,7,2005-07-12,2005-07-12,1,0.99,0.00,2007-04-12
12509,0.99,7,2005-08-18,2005-08-20,1,0.99,0.00,2007-03-18
7061,2.99,5,2005-07-27,2005-07-31,1,2.99,0.00,2007-04-27
3634,2.99,4,2005-07-06,2005-07-10,1,2.99,0.00,2007-04-06
11226,2.99,6,2005-08-02,2005-08-06,1,2.99,0.00,2007-03-02
12526,2.99,3,2005-08-18,2005-08-19,1,2.99,0.00,2007-03-18
14259,0.99,5,2005-08-21,2005-08-22,1,0.99,0.00,2007-03-21
10347,4.99,7,2005-08-01,2005-08-04,1,4.99,0.00,2007-03-01
8227,4.99,3,2005-07-29,2005-07-31,1,4.99,0.00,2007-04-28
6919,0.99,7,2005-07-12,2005-07-18,1,0.99,0.00,2007-04-12
15047,2.99,7,2005-08-22,2005-08-23,1,2.99,0.00,2007-03-22
15013,4.99,5,2005-08-22,2005-08-24,1,4.99,0.00,2007-03-22
11916,0.99,4,2005-08-17,2005-08-20,1,0.99,0.00,2007-03-17
14026,0.99,3,2005-08-20,2005-08-22,1,0.99,0.00,2007-03-20
5838,2.99,5,2005-07-10,2005-07-11,1,2.99,0.00,2007-04-10
3604,0.99,6,2005-07-06,2005-07-07,1,0.99,0.00,2007-04-06
2837,0.99,5,2005-06-19,2005-06-20,1,0.99,0.00,2007-02-19
2453,2.99,6,2005-06-18,2005-06-20,1,2.99,0.00,2007-02-18
4266,4.99,4,2005-07-07,2005-07-08,1,4.99,0.00,2007-04-07
15266,4.99,4,2005-08-22,2005-08-23,1,4.99,0.00,2007-03-22
14240,4.99,6,2005-08-21,2005-08-22,1,4.99,0.00,2007-03-21
13754,2.99,5,2005-08-20,2005-08-22,1,2.99,0.00,2007-03-20
6029,2.99,6,2005-07-11,2005-07-14,1,2.99,0.00,2007-04-11
11682,2.99,3,2005-08-17,2005-08-18,1,2.99,0.00,2007-03-17
7933,0.99,7,2005-07-28,2005-07-29,1,0.99,0.00,2007-04-28
7718,2.99,7,2005-07-28,2005-07-29,1,2.99,0.00,2007-04-28
6457,0.99,3,2005-07-12,2005-07-14,1,0.99,0.00,2007-04-11
12780,0.99,6,2005-08-18,2005-08-20,1,0.99,0.00,2007-03-18
6327,4.99,5,2005-07-11,2005-07-15,1,4.99,0.00,2007-04-11
6981,4.99,6,2005-07-27,2005-07-28,1,4.99,0.00,2007-04-26
14563,2.99,4,2005-08-21,2005-08-25,1,2.99,0.00,2007-03-21
3864,0.99,4,2005-07-06,2005-07-08,1,0.99,0.00,2007-04-06
8463,4.99,7,2005-07-29,2005-08-03,1,4.99,0.00,2007-04-29
9828,2.99,4,2005-07-31,2005-08-02,1,2.99,0.00,2007-04-30
4890,2.99,6,2005-07-08,2005-07-14,1,2.99,0.00,2007-04-08
11716,4.99,4,2005-08-17,2005-08-21,1,4.99,0.00,2007-03-17
1744,4.99,7,2005-06-16,2005-06-18,1,4.99,0.00,2007-02-16
7017,4.99,7,2005-07-27,2005-07-31,1,4.99,0.00,2007-04-27
13738,4.99,6,2005-08-20,2005-08-25,1,4.99,0.00,2007-03-20
13065,4.99,5,2005-08-19,2005-08-22,1,4.99,0.00,2007-03-19
12235,0.99,4,2005-08-18,2005-08-20,1,0.99,0.00,2007-03-18
14145,4.99,5,2005-08-21,2005-08-22,1,4.99,0.00,2007-03-21
10634,2.99,7,2005-08-01,2005-08-02,1,2.99,0.00,2007-03-01
7834,0.99,3,2005-07-28,2005-07-31,1,0.99,0.00,2007-04-28
15701,0.99,6,2005-08-23,2005-08-24,1,0.99,0.00,2007-03-23
1356,0.99,5,2005-06-15,2005-06-19,1,0.99,0.00,2007-02-15
5203,2.99,7,2005-07-09,2005-07-15,1,2.99,0.00,2007-04-09
8319,0.99,4,2005-07-29,2005-08-01,1,0.99,0.00,2007-04-29
5380,4.99,7,2005-07-09,2005-07-11,1,4.99,0.00,2007-04-09
3194,4.99,5,2005-06-20,2005-06-24,1,4.99,0.00,2007-02-20
8153,4.99,7,2005-07-28,2005-08-01,1,4.99,0.00,2007-04-28
8397,2.99,3,2005-07-29,2005-08-01,1,2.99,0.00,2007-04-29
15318,2.99,5,2005-08-22,2005-08-25,1,2.99,0.00,2007-03-22
11215,4.99,7,2005-08-02,2005-08-06,1,4.99,0.00,2007-03-02
13732,2.99,6,2005-08-20,2005-08-22,1,2.99,0.00,2007-03-20
12073,2.99,7,2005-08-17,2005-08-21,1,2.99,0.00,2007-03-17
5850,0.99,6,2005-07-10,2005-07-15,1,0.99,0.00,2007-04-10
9291,4.99,6,2005-07-30,2005-08-05,1,4.99,0.00,2007-04-30
3086,0.99,7,2005-06-20,2005-06-25,1,0.99,0.00,2007-02-20
10903,2.99,6,2005-08-02,2005-08-06,1,2.99,0.00,2007-03-02
15771,4.99,7,2005-08-23,2005-08-26,1,4.99,0.00,2007-03-23
11574,0.99,7,2005-08-17,2005-08-18,1,0.99,0.00,2007-03-17
10613,0.99,6,2005-08-01,2005-08-07,1,0.99,0.00,2007-03-01
12301,2.99,7,2005-08-18,2005-08-23,1,2.99,0.00,2007-03-18
14300,4.99,5,2005-08-21,2005-08-25,1,4.99,0.00,2007-03-21
8343,2.99,5,2005-07-29,2005-08-02,1,2.99,0.00,2007-04-29
6319,4.99,4,2005-07-11,2005-07-12,1,4.99,0.00,2007-04-11
10101,0.99,5,2005-07-31,2005-08-04,1,0.99,0.00,2007-04-30
1168,2.99,7,2005-06-14,2005-06-19,1,2.99,0.00,2007-02-14
4501,0.99,6,2005-07-08,2005-07-10,1,0.99,0.00,2007-04-08
8493,0.99,6,2005-07-29,2005-08-04,1,0.99,0.00,2007-04-29
11277,2.99,5,2005-08-02,2005-08-04,1,2.99,0.00,2007-03-02
11094,4.99,4,2005-08-02,2005-08-03,1,4.99,0.00,2007-03-02
8687,2.99,3,2005-07-29,2005-08-01,1,2.99,0.00,2007-04-29
8335,0.99,3,2005-07-29,2005-07-31,1,0.99,0.00,2007-04-29
7880,4.99,7,2005-07-28,2005-08-03,1,4.99,0.00,2007-04-28
9601,2.99,4,2005-07-31,2005-08-04,1,2.99,0.00,2007-04-30
4568,4.99,3,2005-07-08,2005-07-09,1,4.99,0.00,2007-04-08
5778,0.99,7,2005-07-10,2005-07-14,1,0.99,0.00,2007-04-10
7497,0.99,6,2005-07-27,2005-07-30,1,0.99,0.00,2007-04-27
14292,0.99,5,2005-08-21,2005-08-22,1,0.99,0.00,2007-03-21
2263,0.99,6,2005-06-18,2005-06-20,1,0.99,0.00,2007-02-18
2863,2.99,7,2005-06-19,2005-06-23,1,2.99,0.00,2007-02-19
1430,0.99,4,2005-06-15,2005-06-16,1,0.99,0.00,2007-02-15
13819,4.99,4,2005-08-20,2005-08-22,1,4.99,0.00,2007-03-20
3217,2.99,7,2005-06-21,2005-06-25,1,2.99,0.00,2007-02-20
10719,4.99,7,2005-08-01,2005-08-07,1,4.99,0.00,2007-03-01
11165,2.99,5,2005-08-02,2005-08-04,1,2.99,0.00,2007-03-02
12520,0.99,7,2005-08-18,2005-08-23,1,0.99,0.00,2007-03-18
9585,4.99,3,2005-07-31,2005-08-02,1,4.99,0.00,2007-04-30
7892,4.99,4,2005-07-28,2005-07-30,1,4.99,0.00,2007-04-28
3976,2.99,3,2005-07-06,2005-07-07,1,2.99,0.00,2007-04-06
11721,0.99,5,2005-08-17,2005-08-18,1,0.99,0.00,2007-03-17
2692,4.99,6,2005-06-19,2005-06-21,1,4.99,0.00,2007-02-19
10026,4.99,6,2005-07-31,2005-08-03,1,4.99,0.00,2007-04-30
15956,0.99,3,2005-08-23,2005-08-25,1,0.99,0.00,2007-03-23
8148,4.99,6,2005-07-28,2005-08-02,1,4.99,0.00,2007-04-28
3542,2.99,6,2005-07-06,2005-07-11,1,2.99,0.00,2007-04-06
5629,0.99,7,2005-07-10,2005-07-16,1,0.99,0.00,2007-04-10
14499,0.99,6,2005-08-21,2005-08-23,1,0.99,0.00,2007-03-21
3368,0.99,6,2005-06-21,2005-06-23,1,0.99,0.00,2007-02-21
1736,2.99,6,2005-06-16,2005-06-21,1,2.99,0.00,2007-02-16
6205,4.99,5,2005-07-11,2005-07-13,1,4.99,0.00,2007-04-11
9816,4.99,5,2005-07-31,2005-08-04,1,4.99,0.00,2007-04-30
6103,2.99,6,2005-07-11,2005-07-16,1,2.99,0.00,2007-04-11
5930,4.99,6,2005-07-10,2005-07-11,1,4.99,0.00,2007-04-10
2407,2.99,7,2005-06-18,2005-06-24,1,2.99,0.00,2007-02-18
14442,2.99,6,2005-08-21,2005-08-23,1,2.99,0.00,2007-03-21
7837,0.99,3,2005-07-28,2005-07-29,1,0.99,0.00,2007-04-28
6650,2.99,4,2005-07-12,2005-07-14,1,2.99,0.00,2007-04-12
7665,2.99,4,2005-07-28,2005-07-31,1,2.99,0.00,2007-04-28
2846,4.99,6,2005-06-19,2005-06-22,1,4.99,0.00,2007-02-19
12119,2.99,3,2005-08-17,2005-08-20,1,2.99,0.00,2007-03-17
7334,2.99,7,2005-07-27,2005-07-29,1,2.99,0.00,2007-04-27
9271,4.99,3,2005-07-30,2005-07-31,1,4.99,0.00,2007-04-30
5168,4.99,3,2005-07-09,2005-07-11,1,4.99,0.00,2007-04-09
2783,2.99,7,2005-06-19,2005-06-21,1,2.99,0.00,2007-02-19
6819,4.99,4,2005-07-12,2005-07-13,1,4.99,0.00,2007-04-12
15925,4.99,5,2005-08-23,2005-08-26,1,4.99,0.00,2007-03-23
7435,0.99,3,2005-07-27,2005-07-30,1,0.99,0.00,2007-04-27
3775,0.99,5,2005-07-06,2005-07-09,1,0.99,0.00,2007-04-06
7873,0.99,4,2005-07-28,2005-07-31,1,0.99,0.00,2007-04-28
13834,2.99,5,2005-08-20,2005-08-22,1,2.99,0.00,2007-03-20
11007,0.99,4,2005-08-02,2005-08-05,1,0.99,0.00,2007-03-02
6846,0.99,7,2005-07-12,2005-07-17,1,0.99,0.00,2007-04-12
5066,2.99,4,2005-07-09,2005-07-12,1,2.99,0.00,2007-04-09
6295,2.99,6,2005-07-11,2005-07-15,1,2.99,0.00,2007-04-11
12446,2.99,5,2005-08-18,2005-08-23,1,2.99,0.00,2007-03-18
2992,2.99,7,2005-06-20,2005-06-24,1,2.99,0.00,2007-02-20
15647,2.99,5,2005-08-23,2005-08-26,1,2.99,0.00,2007-03-23
9896,2.99,7,2005-07-31,2005-08-01,1,2.99,0.00,2007-04-30
6951,2.99,7,2005-07-26,2005-07-31,1,2.99,0.00,2007-04-26
9340,2.99,7,2005-07-30,2005-08-04,1,2.99,0.00,2007-04-30
6376,4.99,5,2005-07-11,2005-07-13,1,4.99,0.00,2007-04-11
7034,2.99,7,2005-07-27,2005-07-28,1,2.99,0.00,2007-04-27
8927,4.99,5,2005-07-30,2005-08-01,1,4.99,0.00,2007-04-30
13269,2.99,3,2005-08-19,2005-08-20,1,2.99,0.00,2007-03-19
7036,4.99,6,2005-07-27,2005-07-28,1,4.99,0.00,2007-04-27
14126,0.99,4,2005-08-21,2005-08-23,1,0.99,0.00,2007-03-21
4962,4.99,7,2005-07-08,2005-07-15,1,4.99,0.00,2007-04-08
15830,2.99,3,2005-08-23,2005-08-25,1,2.99,0.00,2007-03-23
14057,4.99,6,2005-08-20,2005-08-25,1,4.99,0.00,2007-03-20
8313,0.99,5,2005-07-29,2005-08-02,1,0.99,0.00,2007-04-29
2734,4.99,7,2005-06-19,2005-06-20,1,4.99,0.00,2007-02-19
6580,4.99,6,2005-07-12,2005-07-13,1,4.99,0.00,2007-04-12
2265,2.99,6,2005-06-18,2005-06-20,1,2.99,0.00,2007-02-18
15639,2.99,3,2005-08-23,2005-08-24,1,2.99,0.00,2007-03-23
7113,2.99,6,2005-07-27,2005-07-30,1,2.99,0.00,2007-04-27
1505,2.99,4,2005-06-15,2005-06-17,1,2.99,0.00,2007-02-15
5659,2.99,5,2005-07-10,2005-07-15,1,2.99,0.00,2007-04-10
15106,0.99,7,2005-08-22,2005-08-27,1,0.99,0.00,2007-03-22
8039,0.99,3,2005-07-28,2005-07-30,1,0.99,0.00,2007-04-28
9791,0.99,7,2005-07-31,2005-08-03,1,0.99,0.00,2007-04-30
15222,4.99,5,2005-08-22,2005-08-27,1,4.99,0.00,2007-03-22
