rental_id,rental_rate,rental_duration,rental_date,return_date,due_date,days_late,payment_count,total_payment_amount,amount_due,amount_difference,first_payment_date
5680,4.99,6,2005-07-10,2005-07-17,2005-07-16,1,1,5.99,5.99,0.00,2007-04-10
10206,4.99,6,2005-08-01,2005-08-10,2005-08-07,3,1,7.99,7.99,0.00,2007-04-30
2872,4.99,5,2005-06-20,2005-06-26,2005-06-25,1,1,5.99,5.99,0.00,2007-02-19
7997,0.99,3,2005-07-28,2005-08-04,2005-07-31,4,1,4.99,4.99,0.00,2007-04-28
8838,0.99,3,2005-07-29,2005-08-03,2005-08-01,2,1,2.99,2.99,0.00,2007-04-29
9889,0.99,4,2005-07-31,2005-08-05,2005-08-04,1,1,1.99,1.99,0.00,2007-04-30
8741,2.99,4,2005-07-29,2005-08-03,2005-08-02,1,1,3.99,3.99,0.00,2007-04-29
10143,2.99,4,2005-07-31,2005-08-09,2005-08-04,5,1,7.99,7.99,0.00,2007-04-30
10694,0.99,6,2005-08-01,2005-08-10,2005-08-07,3,1,3.99,3.99,0.00,2007-03-01
11052,4.99,3,2005-08-02,2005-08-06,2005-08-05,1,1,5.99,5.99,0.00,2007-03-02
10404,4.99,6,2005-08-01,2005-08-07,2005-08-07,0,1,4.99,4.99,0.00,2007-03-01
8490,0.99,7,2005-07-29,2005-08-05,2005-08-05,0,1,0.99,0.99,0.00,2007-04-29
15330,2.99,7,2005-08-22,2005-08-30,2005-08-29,1,1,3.99,3.99,0.00,2007-03-22
2879,0.99,5,2005-06-20,2005-06-28,2005-06-25,3,1,3.99,3.99,0.00,2007-02-19
5164,2.99,4,2005-07-09,2005-07-14,2005-07-13,1,1,3.99,3.99,0.00,2007-04-09
11778,2.99,7,2005-08-17,2005-08-25,2005-08-24,1,1,3.99,3.99,0.00,2007-03-17
10018,2.99,4,2005-07-31,2005-08-05,2005-08-04,1,1,3.99,3.99,0.00,2007-04-30
2591,4.99,6,2005-06-19,2005-06-25,2005-06-25,0,1,4.99,4.99,0.00,2007-02-19
1476,2.99,3,2005-06-15,2005-06-25,2005-06-18,7,1,9.99,9.99,0.00,2007-02-15
2916,2.99,3,2005-06-20,2005-06-27,2005-06-23,4,1,6.99,6.99,0.00,2007-02-20
15160,4.99,4,2005-08-22,2005-08-28,2005-08-26,2,1,6.99,6.99,0.00,2007-03-22
10455,0.99,3,2005-08-01,2005-08-05,2005-08-04,1,1,1.99,1.99,0.00,2007-03-01
4761,4.99,5,2005-07-08,2005-07-14,2005-07-13,1,1,5.99,5.99,0.00,2007-04-08
8507,4.99,7,2005-07-29,2005-08-07,2005-08-05,2,1,6.99,6.99,0.00,2007-04-29
9939,4.99,4,2005-07-31,2005-08-08,2005-08-04,4,1,8.99,8.99,0.00,2007-04-30
1253,4.99,4,2005-06-15,2005-06-21,2005-06-19,2,1,6.99,6.99,0.00,2007-02-15
7422,0.99,5,2005-07-27,2005-08-03,2005-08-01,2,1,2.99,2.99,0.00,2007-04-27
7019,2.99,5,2005-07-27,2005-08-02,2005-08-01,1,1,3.99,3.99,0.00,2007-04-27
2807,2.99,5,2005-06-19,2005-06-25,2005-06-24,1,1,3.99,3.99,0.00,2007-02-19
12750,0.99,7,2005-08-18,2005-08-26,2005-08-25,1,1,1.99,1.99,0.00,2007-03-18
14070,2.99,3,2005-08-20,2005-08-29,2005-08-23,6,1,8.99,8.99,0.00,2007-03-20
7720,2.99,5,2005-07-28,2005-08-04,2005-08-02,2,1,4.99,4.99,0.00,2007-04-28
9573,0.99,3,2005-07-31,2005-08-09,2005-08-03,6,1,6.99,6.99,0.00,2007-04-30
4815,2.99,3,2005-07-08,2005-07-17,2005-07-11,6,1,8.99,8.99,0.00,2007-04-08
4570,2.99,6,2005-07-08,2005-07-14,2005-07-14,0,1,2.99,2.99,0.00,2007-04-08
5118,0.99,4,2005-07-09,2005-07-18,2005-07-13,5,1,5.99,5.99,0.00,2007-04-09
13220,0.99,4,2005-08-19,2005-08-25,2005-08-23,2,1,2.99,2.99,0.00,2007-03-19
15470,2.99,7,2005-08-23,2005-09-01,2005-08-30,2,1,4.99,4.99,0.00,2007-03-23
7282,0.99,3,2005-07-27,2005-08-04,2005-07-30,5,1,5.99,5.99,0.00,2007-04-27
14133,0.99,7,2005-08-21,2005-08-30,2005-08-28,2,1,2.99,2.99,0.00,2007-03-21
7956,0.99,5,2005-07-28,2005-08-06,2005-08-02,4,1,4.99,4.99,0.00,2007-04-28
9873,4.99,5,2005-07-31,2005-08-06,2005-08-05,1,1,5.99,5.99,0.00,2007-04-30
14744,4.99,6,2005-08-21,2005-08-29,2005-08-27,2,1,6.99,6.99,0.00,2007-03-21
7912,0.99,4,2005-07-28,2005-08-05,2005-08-01,4,1,4.99,4.99,0.00,2007-04-28
11684,2.99,4,2005-08-17,2005-08-22,2005-08-21,1,1,3.99,3.99,0.00,2007-03-17
1944,4.99,3,2005-06-17,2005-06-23,2005-06-20,3,1,7.99,7.99,0.00,2007-02-17
3012,2.99,6,2005-06-20,2005-06-28,2005-06-26,2,1,4.99,4.99,0.00,2007-02-20
4325,2.99,4,2005-07-07,2005-07-16,2005-07-11,5,1,7.99,7.99,0.00,2007-04-07
4923,0.99,6,2005-07-08,2005-07-17,2005-07-14,3,1,3.99,3.99,0.00,2007-04-08
9338,4.99,3,2005-07-30,2005-08-08,2005-08-02,6,1,10.99,10.99,0.00,2007-04-30
7165,0.99,3,2005-07-27,2005-07-30,2005-07-30,0,1,0.99,0.99,0.00,2007-04-27
15738,2.99,4,2005-08-23,2005-08-30,2005-08-27,3,1,5.99,5.99,0.00,2007-03-23
15174,2.99,5,2005-08-22,2005-08-31,2005-08-27,4,1,6.99,6.99,0.00,2007-03-22
3306,2.99,3,2005-06-21,2005-06-26,2005-06-24,2,1,4.99,4.99,0.00,2007-02-21
10868,2.99,4,2005-08-02,2005-08-10,2005-08-06,4,1,6.99,6.99,0.00,2007-03-01
10475,2.99,7,2005-08-01,2005-08-10,2005-08-08,2,1,4.99,4.99,0.00,2007-03-01
15045,4.99,3,2005-08-22,2005-08-26,2005-08-25,1,1,5.99,5.99,0.00,2007-03-22
4733,0.99,3,2005-07-08,2005-07-13,2005-07-11,2,1,2.99,2.99,0.00,2007-04-08
8937,0.99,4,2005-07-30,2005-08-08,2005-08-03,5,1,5.99,5.99,0.00,2007-04-30
12541,0.99,6,2005-08-18,2005-08-26,2005-08-24,2,1,2.99,2.99,0.00,2007-03-18
5578,0.99,5,2005-07-10,2005-07-16,2005-07-15,1,1,1.99,1.99,0.00,2007-04-10
14025,2.99,3,2005-08-20,2005-08-29,2005-08-23,6,1,8.99,8.99,0.00,2007-03-20
11465,2.99,5,2005-08-02,2005-08-10,2005-08-07,3,1,5.99,5.99,0.00,2007-03-02
10753,0.99,5,2005-08-01,2005-08-09,2005-08-06,3,1,3.99,3.99,0.00,2007-03-01
3693,4.99,5,2005-07-06,2005-07-15,2005-07-11,4,1,8.99,8.99,0.00,2007-04-06
10697,2.99,4,2005-08-01,2005-08-07,2005-08-05,2,1,4.99,4.99,0.00,2007-03-01
6388,4.99,6,2005-07-11,2005-07-19,2005-07-17,2,1,6.99,6.99,0.00,2007-04-11
1864,2.99,7,2005-06-17,2005-06-24,2005-06-24,0,1,2.99,2.99,0.00,2007-02-17
9272,2.99,4,2005-07-30,2005-08-05,2005-08-03,2,1,4.99,4.99,0.00,2007-04-30
12039,0.99,5,2005-08-17,2005-08-23,2005-08-22,1,1,1.99,1.99,0.00,2007-03-17
8029,2.99,4,2005-07-28,2005-08-05,2005-08-01,4,1,6.99,6.99,0.00,2007-04-28
1382,0.99,6,2005-06-15,2005-06-22,2005-06-21,1,1,1.99,1.99,0.00,2007-02-15
4538,0.99,5,2005-07-08,2005-07-15,2005-07-13,2,1,2.99,2.99,0.00,2007-04-08
7398,0.99,3,2005-07-27,2005-08-05,2005-07-30,6,1,6.99,6.99,0.00,2007-04-27
14402,0.99,4,2005-08-21,2005-08-27,2005-08-25,2,1,2.99,2.99,0.00,2007-03-21
7961,2.99,3,2005-07-28,2005-08-01,2005-07-31,1,1,3.99,3.99,0.00,2007-04-28
12571,4.99,4,2005-08-18,2005-08-23,2005-08-22,1,1,5.99,5.99,0.00,2007-03-18
15832,4.99,3,2005-08-23,2005-08-30,2005-08-26,4,1,8.99,8.99,0.00,2007-03-23
2600,4.99,7,2005-06-19,2005-06-28,2005-06-26,2,1,6.99,6.99,0.00,2007-02-19
8232,2.99,6,2005-07-29,2005-08-06,2005-08-04,2,1,4.99,4.99,0.00,2007-04-28
15811,4.99,3,2005-08-23,2005-08-27,2005-08-26,1,1,5.99,5.99,0.00,2007-03-23
3784,0.99,3,2005-07-06,2005-07-14,2005-07-09,5,1,5.99,5.99,0.00,2007-04-06
10485,2.99,3,2005-08-01,2005-08-09,2005-08-04,5,1,7.99,7.99,0.00,2007-03-01
6420,4.99,4,2005-07-11,2005-07-17,2005-07-15,2,1,6.99,6.99,0.00,2007-04-11
13102,4.99,6,2005-08-19,2005-08-28,2005-08-25,3,1,7.99,7.99,0.00,2007-03-19
2138,0.99,3,2005-06-17,2005-06-22,2005-06-20,2,1,2.99,2.99,0.00,2007-02-17
14639,4.99,3,2005-08-21,2005-08-26,2005-08-24,2,1,6.99,6.99,0.00,2007-03-21
4730,2.99,6,2005-07-08,2005-07-14,2005-07-14,0,1,2.99,2.99,0.00,2007-04-08
10669,4.99,3,2005-08-01,2005-08-08,2005-08-04,4,1,8.99,8.99,0.00,2007-03-01
13905,0.99,7,2005-08-20,2005-08-28,2005-08-27,1,1,1.99,1.99,0.00,2007-03-20
2930,2.99,7,2005-06-20,2005-06-28,2005-06-27,1,1,3.99,3.99,0.00,2007-02-20
10396,4.99,4,2005-08-01,2005-08-08,2005-08-05,3,1,7.99,7.99,0.00,2007-03-01
4117,4.99,5,2005-07-07,2005-07-16,2005-07-12,4,1,8.99,8.99,0.00,2007-04-07
8149,2.99,3,2005-07-28,2005-08-01,2005-07-31,1,1,3.99,3.99,0.00,2007-04-28
12361,0.99,4,2005-08-18,2005-08-22,2005-08-22,0,1,0.99,0.99,0.00,2007-03-18
8534,4.99,3,2005-07-29,2005-08-02,2005-08-01,1,1,5.99,5.99,0.00,2007-04-29
7737,0.99,6,2005-07-28,2005-08-04,2005-08-03,1,1,1.99,1.99,0.00,2007-04-28
6907,0.99,4,2005-07-12,2005-07-18,2005-07-16,2,1,2.99,2.99,0.00,2007-04-12
9120,4.99,5,2005-07-30,2005-08-08,2005-08-04,4,1,8.99,8.99,0.00,2007-04-30
10104,0.99,4,2005-07-31,2005-08-05,2005-08-04,1,1,1.99,1.99,0.00,2007-04-30
15561,4.99,4,2005-08-23,2005-09-01,2005-08-27,5,1,9.99,9.99,0.00,2007-03-23
8330,4.99,3,2005-07-29,2005-08-05,2005-08-01,4,1,8.99,8.99,0.00,2007-04-29
9317,0.99,7,2005-07-30,2005-08-08,2005-08-06,2,1,2.99,2.99,0.00,2007-04-30
4529,4.99,5,2005-07-08,2005-07-16,2005-07-13,3,1,7.99,7.99,0.00,2007-04-08
10470,0.99,3,2005-08-01,2005-08-05,2005-08-04,1,1,1.99,1.99,0.00,2007-03-01
3347,4.99,6,2005-06-21,2005-06-28,2005-06-27,1,1,5.99,5.99,0.00,2007-02-21
14062,0.99,4,2005-08-20,2005-08-25,2005-08-24,1,1,1.99,1.99,0.00,2007-03-20
3055,4.99,7,2005-06-20,2005-06-27,2005-06-27,0,1,4.99,4.99,0.00,2007-02-20
12922,0.99,4,2005-08-19,2005-08-23,2005-08-23,0,1,0.99,0.99,0.00,2007-03-19
6045,0.99,4,2005-07-11,2005-07-17,2005-07-15,2,1,2.99,2.99,0.00,2007-04-11
9519,4.99,4,2005-07-31,2005-08-06,2005-08-04,2,1,6.99,6.99,0.00,2007-04-30
5483,0.99,6,2005-07-09,2005-07-17,2005-07-15,2,1,2.99,2.99,0.00,2007-04-09
8150,4.99,3,2005-07-28,2005-08-02,2005-07-31,2,1,6.99,6.99,0.00,2007-04-28
12507,4.99,5,2005-08-18,2005-08-27,2005-08-23,4,1,8.99,8.99,0.00,2007-03-18
5022,0.99,6,2005-07-09,2005-07-17,2005-07-15,2,1,2.99,2.99,0.00,2007-04-09
6667,4.99,3,2005-07-12,2005-07-19,2005-07-15,4,1,8.99,8.99,0.00,2007-04-12
3967,4.99,3,2005-07-06,2005-07-09,2005-07-09,0,1,4.99,4.99,0.00,2007-04-06
10808,0.99,7,2005-08-01,2005-08-09,2005-08-08,1,1,1.99,1.99,0.00,2007-03-01
10724,0.99,3,2005-08-01,2005-08-07,2005-08-04,3,1,3.99,3.99,0.00,2007-03-01
11050,2.99,5,2005-08-02,2005-08-09,2005-08-07,2,1,4.99,4.99,0.00,2007-03-02
11421,0.99,3,2005-08-02,2005-08-12,2005-08-05,7,1,7.99,7.99,0.00,2007-03-02
12242,0.99,6,2005-08-18,2005-08-25,2005-08-24,1,1,1.99,1.99,0.00,2007-03-18
2069,0.99,5,2005-06-17,2005-06-26,2005-06-22,4,1,4.99,4.99,0.00,2007-02-17
9239,0.99,4,2005-07-30,2005-08-06,2005-08-03,3,1,3.99,3.99,0.00,2007-04-30
15465,0.99,5,2005-08-23,2005-08-28,2005-08-28,0,1,0.99,0.99,0.00,2007-03-22
11369,2.99,4,2005-08-02,2005-08-09,2005-08-06,3,1,5.99,5.99,0.00,2007-03-02
12109,0.99,4,2005-08-17,2005-08-25,2005-08-21,4,1,4.99,4.99,0.00,2007-03-17
10658,0.99,6,2005-08-01,2005-08-09,2005-08-07,2,1,2.99,2.99,0.00,2007-03-01
6587,0.99,5,2005-07-12,2005-07-20,2005-07-17,3,1,3.99,3.99,0.00,2007-04-12
10253,2.99,3,2005-08-01,2005-08-08,2005-08-04,4,1,6.99,6.99,0.00,2007-03-01
6887,4.99,4,2005-07-12,2005-07-21,2005-07-16,5,1,9.99,9.99,0.00,2007-04-12
14354,2.99,6,2005-08-21,2005-08-30,2005-08-27,3,1,5.99,5.99,0.00,2007-03-21
7806,4.99,4,2005-07-28,2005-08-06,2005-08-01,5,1,9.99,9.99,0.00,2007-04-28
5094,4.99,3,2005-07-09,2005-07-18,2005-07-12,6,1,10.99,10.99,0.00,2007-04-09
10997,4.99,5,2005-08-02,2005-08-10,2005-08-07,3,1,7.99,7.99,0.00,2007-03-02
5880,0.99,5,2005-07-10,2005-07-17,2005-07-15,2,1,2.99,2.99,0.00,2007-04-10
5397,4.99,7,2005-07-09,2005-07-17,2005-07-16,1,1,5.99,5.99,0.00,2007-04-09
9666,4.99,4,2005-07-31,2005-08-06,2005-08-04,2,1,6.99,6.99,0.00,2007-04-30
4803,0.99,5,2005-07-08,2005-07-14,2005-07-13,1,1,1.99,1.99,0.00,2007-04-08
5906,0.99,3,2005-07-10,2005-07-14,2005-07-13,1,1,1.99,1.99,0.00,2007-04-10
13901,2.99,3,2005-08-20,2005-08-28,2005-08-23,5,1,7.99,7.99,0.00,2007-03-20
4980,4.99,3,2005-07-09,2005-07-14,2005-07-12,2,1,6.99,6.99,0.00,2007-04-08
7381,2.99,4,2005-07-27,2005-08-02,2005-07-31,2,1,4.99,4.99,0.00,2007-04-27
12261,4.99,5,2005-08-18,2005-08-27,2005-08-23,4,1,8.99,8.99,0.00,2007-03-18
14124,2.99,3,2005-08-21,2005-08-24,2005-08-24,0,1,2.99,2.99,0.00,2007-03-21
4677,4.99,5,2005-07-08,2005-07-14,2005-07-13,1,1,5.99,5.99,0.00,2007-04-08
10447,0.99,4,2005-08-01,2005-08-08,2005-08-05,3,1,3.99,3.99,0.00,2007-03-01
14313,0.99,7,2005-08-21,2005-08-30,2005-08-28,2,1,2.99,2.99,0.00,2007-03-21
1308,2.99,6,2005-06-15,2005-06-24,2005-06-21,3,1,5.99,5.99,0.00,2007-02-15
14644,0.99,4,2005-08-21,2005-08-29,2005-08-25,4,1,4.99,4.99,0.00,2007-03-21
14003,4.99,6,2005-08-20,2005-08-28,2005-08-26,2,1,6.99,6.99,0.00,2007-03-20
5948,0.99,6,2005-07-10,2005-07-18,2005-07-16,2,1,2.99,2.99,0.00,2007-04-10
5620,4.99,3,2005-07-10,2005-07-16,2005-07-13,3,1,7.99,7.99,0.00,2007-04-10
3619,0.99,4,2005-07-06,2005-07-11,2005-07-10,1,1,1.99,1.99,0.00,2007-04-06
5374,4.99,3,2005-07-09,2005-07-16,2005-07-12,4,1,8.99,8.99,0.00,2007-04-09
9740,0.99,5,2005-07-31,2005-08-06,2005-08-05,1,1,1.99,1.99,0.00,2007-04-30
5006,0.99,5,2005-07-09,2005-07-18,2005-07-14,4,1,4.99,4.99,0.00,2007-04-08
9589,2.99,4,2005-07-31,2005-08-09,2005-08-04,5,1,7.99,7.99,0.00,2007-04-30
6790,4.99,4,2005-07-12,2005-07-17,2005-07-16,1,1,5.99,5.99,0.00,2007-04-12
1416,2.99,6,2005-06-15,2005-06-22,2005-06-21,1,1,3.99,3.99,0.00,2007-02-15
3712,4.99,4,2005-07-06,2005-07-15,2005-07-10,5,1,9.99,9.99,0.00,2007-04-06
2991,4.99,3,2005-06-20,2005-06-23,2005-06-23,0,1,4.99,4.99,0.00,2007-02-20
10700,2.99,5,2005-08-01,2005-08-07,2005-08-06,1,1,3.99,3.99,0.00,2007-03-01
1576,4.99,4,2005-06-16,2005-06-24,2005-06-20,4,1,8.99,8.99,0.00,2007-02-16
4878,0.99,3,2005-07-08,2005-07-17,2005-07-11,6,1,6.99,6.99,0.00,2007-04-08
7283,0.99,4,2005-07-27,2005-08-05,2005-07-31,5,1,5.99,5.99,0.00,2007-04-27
14564,4.99,3,2005-08-21,2005-08-26,2005-08-24,2,1,6.99,6.99,0.00,2007-03-21
2419,4.99,4,2005-06-18,2005-06-26,2005-06-22,4,1,8.99,8.99,0.00,2007-02-18
10576,4.99,3,2005-08-01,2005-08-05,2005-08-04,1,1,5.99,5.99,0.00,2007-03-01
14024,4.99,3,2005-08-20,2005-08-29,2005-08-23,6,1,10.99,10.99,0.00,2007-03-20
8328,4.99,3,2005-07-29,2005-08-03,2005-08-01,2,1,6.99,6.99,0.00,2007-04-29
1163,4.99,7,2005-06-14,2005-06-23,2005-06-21,2,1,6.99,6.99,0.00,2007-02-14
7027,2.99,3,2005-07-27,2005-08-04,2005-07-30,5,1,7.99,7.99,0.00,2007-04-27
10602,2.99,4,2005-08-01,2005-08-07,2005-08-05,2,1,4.99,4.99,0.00,2007-03-01
12388,0.99,6,2005-08-18,2005-08-26,2005-08-24,2,1,2.99,2.99,0.00,2007-03-18
7236,4.99,3,2005-07-27,2005-08-03,2005-07-30,4,1,8.99,8.99,0.00,2007-04-27
3988,4.99,3,2005-07-06,2005-07-13,2005-07-09,4,1,8.99,8.99,0.00,2007-04-06
8451,0.99,3,2005-07-29,2005-08-06,2005-08-01,5,1,5.99,5.99,0.00,2007-04-29
6708,0.99,3,2005-07-12,2005-07-21,2005-07-15,6,1,6.99,6.99,0.00,2007-04-12
10172,4.99,3,2005-07-31,2005-08-09,2005-08-03,6,1,10.99,10.99,0.00,2007-04-30
13839,2.99,6,2005-08-20,2005-08-26,2005-08-26,0,1,2.99,2.99,0.00,2007-03-20
7363,0.99,4,2005-07-27,2005-08-05,2005-07-31,5,1,5.99,5.99,0.00,2007-04-27
12129,2.99,4,2005-08-17,2005-08-26,2005-08-21,5,1,7.99,7.99,0.00,2007-03-17
14274,2.99,3,2005-08-21,2005-08-26,2005-08-24,2,1,4.99,4.99,0.00,2007-03-21
7921,0.99,3,2005-07-28,2005-08-01,2005-07-31,1,1,1.99,1.99,0.00,2007-04-28
11198,2.99,7,2005-08-02,2005-08-10,2005-08-09,1,1,3.99,3.99,0.00,2007-03-02
3520,0.99,7,2005-07-06,2005-07-14,2005-07-13,1,1,1.99,1.99,0.00,2007-04-05
5597,2.99,6,2005-07-10,2005-07-17,2005-07-16,1,1,3.99,3.99,0.00,2007-04-10
12854,4.99,3,2005-08-19,2005-08-24,2005-08-22,2,1,6.99,6.99,0.00,2007-03-19
9627,4.99,7,2005-07-31,2005-08-08,2005-08-07,1,1,5.99,5.99,0.00,2007-04-30
6687,0.99,5,2005-07-12,2005-07-19,2005-07-17,2,1,2.99,2.99,0.00,2007-04-12
3483,2.99,6,2005-07-05,2005-07-13,2005-07-11,2,1,4.99,4.99,0.00,2007-04-05
11176,0.99,4,2005-08-02,2005-08-09,2005-08-06,3,1,3.99,3.99,0.00,2007-03-02
10751,2.99,6,2005-08-01,2005-08-10,2005-08-07,3,1,5.99,5.99,0.00,2007-03-01
13781,4.99,3,2005-08-20,2005-08-26,2005-08-23,3,1,7.99,7.99,0.00,2007-03-20
6402,2.99,4,2005-07-11,2005-07-16,2005-07-15,1,1,3.99,3.99,0.00,2007-04-11
5591,2.99,5,2005-07-10,2005-07-16,2005-07-15,1,1,3.99,3.99,0.00,2007-04-10
3395,2.99,4,2005-06-21,2005-06-29,2005-06-25,4,1,6.99,6.99,0.00,2007-02-21
14962,4.99,4,2005-08-22,2005-08-29,2005-08-26,3,1,7.99,7.99,0.00,2007-03-22
7415,4.99,4,2005-07-27,2005-08-02,2005-07-31,2,1,6.99,6.99,0.00,2007-04-27
15097,0.99,4,2005-08-22,2005-08-27,2005-08-26,1,1,1.99,1.99,0.00,2007-03-22
15520,2.99,3,2005-08-23,2005-09-01,2005-08-26,6,1,8.99,8.99,0.00,2007-03-23
11402,2.99,5,2005-08-02,2005-08-07,2005-08-07,0,1,2.99,2.99,0.00,2007-03-02
4794,2.99,3,2005-07-08,2005-07-17,2005-07-11,6,1,8.99,8.99,0.00,2007-04-08
6006,2.99,6,2005-07-11,2005-07-17,2005-07-17,0,1,2.99,2.99,0.00,2007-04-11
4747,4.99,3,2005-07-08,2005-07-12,2005-07-11,1,1,5.99,5.99,0.00,2007-04-08
9908,0.99,5,2005-07-31,2005-08-09,2005-08-05,4,1,4.99,4.99,0.00,2007-04-30
15977,2.99,7,2005-08-23,2005-09-01,2005-08-30,2,1,4.99,4.99,0.00,2007-03-23
12620,0.99,4,2005-08-18,2005-08-25,2005-08-22,3,1,3.99,3.99,0.00,2007-03-18
14896,4.99,3,2005-08-22,2005-08-29,2005-08-25,4,1,8.99,8.99,0.00,2007-03-22
2709,0.99,4,2005-06-19,2005-06-23,2005-06-23,0,1,0.99,0.99,0.00,2007-02-19
14217,4.99,3,2005-08-21,2005-08-26,2005-08-24,2,1,6.99,6.99,0.00,2007-03-21
6302,2.99,5,2005-07-11,2005-07-17,2005-07-16,1,1,3.99,3.99,0.00,2007-04-11
8052,2.99,3,2005-07-28,2005-08-03,2005-07-31,3,1,5.99,5.99,0.00,2007-04-28
9644,4.99,3,2005-07-31,2005-08-09,2005-08-03,6,1,10.99,10.99,0.00,2007-04-30
15694,4.99,3,2005-08-23,2005-08-31,2005-08-26,5,1,9.99,9.99,0.00,2007-03-23
1490,2.99,5,2005-06-15,2005-06-22,2005-06-20,2,1,4.99,4.99,0.00,2007-02-15
5077,2.99,7,2005-07-09,2005-07-17,2005-07-16,1,1,3.99,3.99,0.00,2007-04-09
9861,2.99,6,2005-07-31,2005-08-09,2005-08-06,3,1,5.99,5.99,0.00,2007-04-30
12052,4.99,4,2005-08-17,2005-08-25,2005-08-21,4,1,8.99,8.99,0.00,2007-03-17
6994,0.99,6,2005-07-27,2005-08-04,2005-08-02,2,1,2.99,2.99,0.00,2007-04-26
15015,0.99,3,2005-08-22,2005-08-31,2005-08-25,6,1,6.99,6.99,0.00,2007-03-22
12452,2.99,5,2005-08-18,2005-08-27,2005-08-23,4,1,6.99,6.99,0.00,2007-03-18
13662,0.99,3,2005-08-20,2005-08-26,2005-08-23,3,1,3.99,3.99,0.00,2007-03-20
6941,4.99,4,2005-07-26,2005-07-31,2005-07-30,1,1,5.99,5.99,0.00,2007-04-26
4387,2.99,3,2005-07-07,2005-07-16,2005-07-10,6,1,8.99,8.99,0.00,2007-04-07
5640,0.99,6,2005-07-10,2005-07-18,2005-07-16,2,1,2.99,2.99,0.00,2007-04-10
7751,2.99,5,2005-07-28,2005-08-05,2005-08-02,3,1,5.99,5.99,0.00,2007-04-28
14082,4.99,4,2005-08-20,2005-08-27,2005-08-24,3,1,7.99,7.99,0.00,2007-03-20
5544,4.99,4,2005-07-10,2005-07-17,2005-07-14,3,1,7.99,7.99,0.00,2007-04-10
8308,4.99,5,2005-07-29,2005-08-04,2005-08-03,1,1,5.99,5.99,0.00,2007-04-29
11767,4.99,5,2005-08-17,2005-08-25,2005-08-22,3,1,7.99,7.99,0.00,2007-03-17
8949,0.99,4,2005-07-30,2005-08-08,2005-08-03,5,1,5.99,5.99,0.00,2007-04-30
14364,4.99,5,2005-08-21,2005-08-29,2005-08-26,3,1,7.99,7.99,0.00,2007-03-21
12589,0.99,4,2005-08-18,2005-08-27,2005-08-22,5,1,5.99,5.99,0.00,2007-03-18
2222,0.99,5,2005-06-18,2005-06-26,2005-06-23,3,1,3.99,3.99,0.00,2007-02-18
10527,4.99,4,2005-08-01,2005-08-05,2005-08-05,0,1,4.99,4.99,0.00,2007-03-01
6489,0.99,4,2005-07-12,2005-07-17,2005-07-16,1,1,1.99,1.99,0.00,2007-04-12
7679,2.99,4,2005-07-28,2005-08-02,2005-08-01,1,1,3.99,3.99,0.00,2007-04-28
1441,0.99,6,2005-06-15,2005-06-22,2005-06-21,1,1,1.99,1.99,0.00,2007-02-15
9860,2.99,3,2005-07-31,2005-08-07,2005-08-03,4,1,6.99,6.99,0.00,2007-04-30
2091,4.99,3,2005-06-17,2005-06-26,2005-06-20,6,1,10.99,10.99,0.00,2007-02-17
3333,2.99,4,2005-06-21,2005-06-25,2005-06-25,0,1,2.99,2.99,0.00,2007-02-21
7263,4.99,5,2005-07-27,2005-08-04,2005-08-01,3,1,7.99,7.99,0.00,2007-04-27
13809,4.99,3,2005-08-20,2005-08-27,2005-08-23,4,1,8.99,8.99,0.00,2007-03-20
1946,0.99,4,2005-06-17,2005-06-25,2005-06-21,4,1,4.99,4.99,0.00,2007-02-17
12183,2.99,3,2005-08-18,2005-08-24,2005-08-21,3,1,5.99,5.99,0.00,2007-03-18
11864,4.99,4,2005-08-17,2005-08-21,2005-08-21,0,1,4.99,4.99,0.00,2007-03-17
3281,2.99,3,2005-06-21,2005-06-24,2005-06-24,0,1,2.99,2.99,0.00,2007-02-21
4868,4.99,6,2005-07-08,2005-07-14,2005-07-14,0,1,4.99,4.99,0.00,2007-04-08
5810,4.99,4,2005-07-10,2005-07-18,2005-07-14,4,1,8.99,8.99,0.00,2007-04-10
7964,0.99,4,2005-07-28,2005-08-03,2005-08-01,2,1,2.99,2.99,0.00,2007-04-28
11510,2.99,5,2005-08-16,2005-08-25,2005-08-21,4,1,6.99,6.99,0.00,2007-03-16
5514,4.99,5,2005-07-10,2005-07-17,2005-07-15,2,1,6.99,6.99,0.00,2007-04-09
13199,0.99,5,2005-08-19,2005-08-27,2005-08-24,3,1,3.99,3.99,0.00,2007-03-19
6101,0.99,3,2005-07-11,2005-07-18,2005-07-14,4,1,4.99,4.99,0.00,2007-04-11
9241,0.99,3,2005-07-30,2005-08-04,2005-08-02,2,1,2.99,2.99,0.00,2007-04-30
6713,2.99,3,2005-07-12,2005-07-16,2005-07-15,1,1,3.99,3.99,0.00,2007-04-12
9621,2.99,6,2005-07-31,2005-08-08,2005-08-06,2,1,4.99,4.99,0.00,2007-04-30
11565,2.99,3,2005-08-17,2005-08-23,2005-08-20,3,1,5.99,5.99,0.00,2007-03-16
5177,0.99,3,2005-07-09,2005-07-13,2005-07-12,1,1,1.99,1.99,0.00,2007-04-09
4690,0.99,6,2005-07-08,2005-07-15,2005-07-14,1,1,1.99,1.99,0.00,2007-04-08
